,label,PCA_feature_3,PCA_feature_13
1,0.0,-20.704172677364035,0.5458396516213753
1,1.0,22.923878217561438,6.281213650839398
1,1.0,22.923878217561438,6.281213650839398
1,1.0,22.923878217561438,6.281213650839398
2,1.0,32.129038064447805,-12.511770909106481
2,0.0,-4.659755304834523,-3.717302344050841
2,1.0,32.129038064447805,-12.511770909106481
2,1.0,32.129038064447805,-12.511770909106481
3,1.0,-8.496784974305262,-0.35516190139644943
5,1.0,-1.4797168132544616,3.4130552704468253
5,0.0,5.616500721972715,-3.279802038660538
5,1.0,-1.4797168132544616,3.4130552704468253
5,1.0,-1.4797168132544616,3.4130552704468253
6,1.0,-5.143296072004946,2.524770844681156
7,0.0,-13.282130587128474,0.9570888840127757
7,1.0,-3.4308148144348847,2.389264262677972
7,1.0,-3.430814814434886,2.389264262677972
8,1.0,-8.18200702701287,2.261142167634162
8,0.0,-12.415014510488243,-2.356501199889854
8,1.0,-8.18200702701287,2.261142167634162
9,0.0,-5.210669040533466,0.4387171449766265
10,1.0,5.070351615238596,2.147838194650376
11,1.0,-9.042166587126967,1.5535672857593186
11,0.0,-4.539032954891779,-5.091538716687707
11,1.0,-9.042166587126967,1.5535672857593186
12,1.0,3.8257093178742414,3.555302782672919
12,1.0,3.8257093178742414,3.555302782672919
12,0.0,-12.455282318492511,-0.9874108742770984
12,1.0,3.8257093178742414,3.555302782672919
12,1.0,3.8257093178742414,3.555302782672919
13,1.0,-0.6238368685446207,-1.3446843409166847
13,0.0,-1.188936875504766,7.144971924335398
14,1.0,16.124249306345483,-0.24735112883019109
14,0.0,20.33532934903771,9.868065629938194
15,1.0,24.692075315236867,1.0600520150007031
15,1.0,24.692075315236863,1.0600520150007031
15,0.0,-18.864094290086587,-5.785754306096275
17,0.0,-8.854987022628265,-3.1507749006460135
17,1.0,1.3134382469033308,0.2776670970645181
17,1.0,1.3134382469033308,0.2776670970645181
18,0.0,12.770053141687828,-12.513116942901616
19,0.0,-12.596829101497049,0.43300723441519356
19,1.0,10.900576005510267,0.46910889521679827
19,1.0,10.900576005510265,0.46910889521679827
21,0.0,-20.241511508770518,4.662570324989371
22,1.0,5.583871872200099,-0.8067049526157917
22,0.0,20.104399981860666,-2.5327208627265545
22,1.0,5.583871872200099,-0.8067049526157917
23,0.0,-3.7375628775407925,-4.254628464364452
24,0.0,-17.846499278551256,-1.8202631209142588
