,label,PCA_feature_3,PCA_feature_129
76,0.0,-16.09780712830221,-1.1657341758564144e-15
77,0.0,-17.89624816023759,-2.248201624865942e-15
78,0.0,-10.880748090704511,-1.3877787807814457e-16
79,0.0,14.147496338920371,-4.9404924595819466e-15
80,0.0,9.038172796002572,1.1102230246251565e-16
81,0.0,-9.133471340704181,1.3183898417423734e-16
82,0.0,-6.949454735719571,-7.979727989493313e-16
83,0.0,-9.253535018029472,7.771561172376096e-16
85,0.0,3.2212038119293767,2.220446049250313e-16
87,0.0,-20.46368882337186,-3.9968028886505635e-15
88,0.0,0.7764920898276821,2.3245294578089215e-16
91,0.0,-17.856661914058204,-1.4988010832439613e-15
92,0.0,2.1406508346853186,6.38378239159465e-16
93,0.0,-4.176623159986273,2.220446049250313e-16
95,0.0,-13.62335216497357,4.0939474033052647e-16
96,0.0,11.309365577328451,3.2612801348363973e-16
97,0.0,28.251707256068997,-1.124100812432971e-15
98,0.0,6.188512806624069,9.992007221626409e-16
99,0.0,-13.08908427426738,-1.1102230246251565e-16
100,0.0,-8.736951000116017,-6.626643678231403e-16
101,0.0,-14.376381910406543,5.967448757360216e-16
102,0.0,-13.5933474296553,-3.58046925441613e-15
103,0.0,3.094338891243155,1.5265566588595902e-16
104,0.0,-9.166407397865452,-1.797173521111972e-15
105,0.0,-7.863044006887829,3.469446951953614e-17
107,0.0,-10.415633274596582,1.1449174941446927e-16
108,0.0,-10.436901268139179,7.095019016745141e-16
109,0.0,2.198875523448713,1.1102230246251565e-15
111,0.0,-14.018682167928075,-2.1094237467877974e-15
112,0.0,11.787295127345958,-7.91033905045424e-16
113,0.0,-5.683107910454294,8.187894806610529e-16
114,0.0,-4.358317829551325,-2.0643209364124004e-15
116,0.0,-18.04886689144242,-3.8441472227646045e-15
117,0.0,-4.093387072905957,8.049116928532385e-16
118,0.0,-14.229452973110956,1.734723475976807e-16
119,0.0,-15.959240036633016,-1.1796119636642288e-16
