,label,PCA_feature_11
1,0.0,1.1438806873175698
1,1.0,0.2188137352112027
1,1.0,0.2188137352112027
1,1.0,0.2188137352112027
2,1.0,1.9935922253939728
2,0.0,0.3039849961140699
2,1.0,1.9935922253939728
2,1.0,1.9935922253939728
3,1.0,-0.31705016197551456
5,1.0,-0.7034019124760265
5,0.0,-0.9221457263814186
5,1.0,-0.7034019124760265
5,1.0,-0.7034019124760265
6,1.0,-0.11271802619888541
7,0.0,-0.0032408149354684126
7,1.0,-1.0941183771634149
7,1.0,-1.094118377163415
8,1.0,-0.648242928391219
8,0.0,0.6119779080028632
8,1.0,-0.648242928391219
9,0.0,-1.4516118148820858
10,1.0,-0.9023831507521609
11,1.0,1.0858857468544083
11,0.0,0.8543908231024047
11,1.0,1.0858857468544083
12,1.0,-0.9610719305291339
12,1.0,-0.9610719305291339
12,0.0,0.26867696284655174
12,1.0,-0.9610719305291339
12,1.0,-0.9610719305291339
13,1.0,1.21386435559954
13,0.0,0.4121239507572843
14,1.0,-0.13802548833820713
14,0.0,0.43301682231288136
15,1.0,-0.11587704823165752
15,1.0,-0.11587704823165755
15,0.0,-0.13769404107272837
17,0.0,0.7769372101251589
17,1.0,-0.3659010173484959
17,1.0,-0.3659010173484959
18,0.0,0.6826547442889357
19,0.0,-0.1813630003201639
19,1.0,-0.5547244128385194
19,1.0,-0.5547244128385198
21,0.0,0.4497524275853184
22,1.0,-1.0172358761446576
22,0.0,0.02594522956937318
22,1.0,-1.0172358761446576
23,0.0,-0.8035520877589344
24,0.0,0.09897668423511699
25,1.0,-0.3206658363652197
25,1.0,-0.32066583636521956
26,0.0,-1.7297342401640843
27,1.0,0.36066612306529533
27,1.0,0.36066612306529533
28,0.0,-0.8696716083528713
28,1.0,0.4888737052505881
28,1.0,0.4888737052505881
29,0.0,0.39592549059699067
30,0.0,0.5681025882414474
31,1.0,1.2035970457346397
31,1.0,1.2035970457346397
31,1.0,1.2035970457346394
31,0.0,0.9864460241787943
31,1.0,1.2035970457346394
32,1.0,-0.4817993385783063
32,1.0,-0.4817993385783063
32,0.0,0.977762746127883
33,0.0,0.8563640335104192
34,1.0,0.10854255020207393
34,1.0,0.10854255020207393
35,1.0,-1.2329361250853101
35,0.0,0.2373475925666446
36,1.0,-0.561463416287631
36,1.0,-0.561463416287631
36,1.0,-0.561463416287631
36,0.0,-0.5721438603713098
37,0.0,0.5391237389245747
37,1.0,-1.7980630223482523
37,1.0,-1.7980630223482523
37,1.0,-1.7980630223482523
37,1.0,-1.7980630223482523
37,1.0,-1.7980630223482523
38,0.0,0.1948056141702222
39,0.0,-0.06752057403718362
39,1.0,-1.2923798579082157
39,1.0,-1.2923798579082157
40,0.0,-0.04723428722681401
40,1.0,-1.0513872414457086
42,1.0,-1.2491771127396203
42,0.0,0.03659142403984818
43,1.0,1.6192885607162701
43,0.0,0.817069187173554
44,1.0,0.5214082421852402
44,1.0,0.5214082421852402
45,1.0,-0.4568607724989694
45,0.0,-0.9469625419891532
46,0.0,0.3507795185538882
46,1.0,-0.5551988274617671
47,1.0,0.08548964692814343
47,1.0,0.08548964692814381
47,1.0,0.08548964692814343
48,1.0,-0.39318468427732445
48,0.0,-0.7376875436987553
49,1.0,-0.49522652969280057
49,0.0,0.22267137753010896
51,1.0,0.051400949541337934
51,0.0,1.7497166826886694
51,1.0,0.051400949541337934
52,1.0,0.43240398099977484
52,1.0,0.43240398099977484
52,0.0,0.6919601667573725
53,0.0,0.6131300956675867
53,1.0,-1.4891308589978685
53,1.0,-1.4891308589978687
54,1.0,-0.5378921236614294
54,0.0,-0.020355859737649168
54,1.0,-0.5378921236614294
55,0.0,0.17369997014629462
56,0.0,-0.18145112603408783
57,1.0,-0.9249948368619404
57,1.0,-0.9249948368619404
57,1.0,-0.9249948368619404
57,1.0,-0.9249948368619404
58,0.0,0.5846399878402673
59,1.0,0.40520749053666694
60,0.0,1.5768230953268416
60,1.0,0.7431914335112683
61,1.0,0.33877841803071085
62,0.0,-0.7791312274805785
63,0.0,0.10668602661337198
64,0.0,1.5594434038886158
66,0.0,0.7151214787659463
68,0.0,-0.2923061667318834
69,0.0,-0.1789663108347167
71,0.0,1.2145220769382072
74,0.0,0.32492886045227215
75,0.0,-0.5845782018359479
76,0.0,0.26748290573252353
77,0.0,0.27956643021413663
79,0.0,0.21933486709221106
80,0.0,-0.8902751366587045
81,0.0,1.0421360430108333
82,0.0,-0.14686084672018979
83,0.0,1.3198859551433546
84,0.0,1.0272677288931293
85,0.0,-0.6977258695143226
86,0.0,0.4793235156142652
87,0.0,1.558353251612392
88,0.0,-0.02065575694991776
90,0.0,0.13985480567326003
91,0.0,0.4010712854756415
96,0.0,0.5433108625702784
98,0.0,1.0240869494924165
99,0.0,-0.4701459987103559
100,0.0,0.9565466435647528
101,0.0,-0.6809782737121239
102,0.0,2.022374044904927
103,0.0,-0.2028909368081213
105,0.0,-0.6995646050624326
107,0.0,-0.180705192677177
108,0.0,0.9154846931557002
110,0.0,0.16025926635697757
114,0.0,0.3272746666992766
117,0.0,-0.3259933210791767
118,0.0,0.032555389044957146
119,0.0,0.8455054843004293
120,0.0,0.6479863354199382
