,label,PCA_feature_3,PCA_feature_137
63,0.0,-15.807305368406066,-2.123301534595612e-15
64,0.0,50.73029944239143,8.576472865229334e-15
66,0.0,-10.17311709743654,-1.249000902703301e-16
68,0.0,20.787841023947927,-5.315192730392937e-15
69,0.0,-9.261072022866157,-2.0816681711721685e-15
71,0.0,-13.622287446680545,-2.0409021694867135e-15
74,0.0,-15.930134250281677,2.220446049250313e-16
75,0.0,-5.836094526563574,-1.0824674490095276e-15
76,0.0,-15.095582545983069,-2.67841304690819e-15
77,0.0,-10.89081249876573,-7.105427357601002e-15
79,0.0,7.965691953481606,-1.2490009027033011e-15
80,0.0,16.652364028249757,-2.2898349882893854e-15
81,0.0,-9.386956013790096,6.38378239159465e-16
82,0.0,6.597452412396449,-3.0531133177191805e-15
83,0.0,-12.208812353959619,5.273559366969494e-16
84,0.0,13.658269039393119,-1.6653345369377348e-15
85,0.0,1.50643783468907,2.067790383364354e-15
86,0.0,-4.295807683332518,-1.412064909445121e-15
87,0.0,-21.80322859546914,-4.9960036108132044e-15
88,0.0,0.06395276894649893,-1.3877787807814457e-17
90,0.0,-16.40127495573509,9.159339953157541e-16
91,0.0,-10.458487690767697,-4.9404924595819466e-15
96,0.0,7.735203510170001,1.915134717478395e-15
98,0.0,6.151591798416778,1.8457457784393227e-15
99,0.0,-15.863226792467728,8.326672684688674e-17
100,0.0,-9.155340639769348,5.065392549852277e-16
101,0.0,-15.535425522985445,1.5126788710517758e-15
102,0.0,-12.328882497061759,-6.63358257213531e-15
103,0.0,0.34691532393565483,-1.9290125052862095e-15
105,0.0,-6.925056373693169,-6.800116025829084e-16
107,0.0,-10.26143953446021,5.967448757360216e-16
108,0.0,-3.66545865792753,-1.4432899320127035e-15
110,0.0,4.739341016518467,5.689893001203927e-16
114,0.0,-7.051078932255688,1.5677563414140394e-15
117,0.0,-5.865150302006543,-4.527628272299467e-16
118,0.0,-14.776969302352793,6.800116025829084e-16
119,0.0,-8.557454956297743,-1.0547118733938987e-15
120,0.0,-19.271139582913655,3.0531133177191805e-16
