,label,PCA_feature_3,PCA_feature_162
33,0.0,-3.9336006862494535,-5.238864897449957e-16
34,1.0,-0.5244662103463618,3.316574445633158e-16
34,1.0,-0.5244662103463618,3.316574445633158e-16
35,1.0,1.1771832690969786,1.3964523981613297e-16
35,0.0,-2.12405220440261,-2.740863092043355e-16
36,1.0,0.2963586242234454,2.914335439641036e-16
36,1.0,0.2963586242234454,2.914335439641036e-16
36,1.0,0.2963586242234454,2.914335439641036e-16
36,0.0,-2.226744201560343,-3.7643499428696714e-16
37,0.0,-5.869274237288751,-6.071532165918825e-16
37,1.0,3.134133843174123,2.185751579730777e-16
37,1.0,3.134133843174123,2.185751579730777e-16
37,1.0,3.134133843174123,2.185751579730777e-16
37,1.0,3.134133843174123,2.185751579730777e-16
37,1.0,3.134133843174123,2.185751579730777e-16
38,0.0,-4.770297072198677,-5.715913853343579e-16
39,0.0,-3.3793720118218773,-3.122502256758253e-17
39,1.0,1.3494934852343017,6.938893903907228e-17
39,1.0,1.3494934852343021,9.71445146547012e-17
40,0.0,-4.189767549731806,-3.3566899260151217e-16
40,1.0,0.41070330660141535,-2.8102520310824275e-16
42,1.0,1.0973383451853287,9.042246118529107e-17
42,0.0,-0.25786651232885627,1.6306400674181987e-16
43,1.0,4.888280302259437,2.740863092043355e-16
43,0.0,-3.019982160673699,-6.245004513516506e-17
44,1.0,-0.11886074070828045,1.0547118733938987e-15
44,1.0,-0.11886074070828034,1.1882855810441129e-15
45,1.0,3.7306562849714417,4.5102810375396984e-17
45,0.0,-3.7850174250861555,-4.518954654919582e-16
46,0.0,-1.9732903808378064,3.122502256758253e-16
46,1.0,1.1588416586899344,2.2638141361497333e-16
47,1.0,2.919337635939918,2.480654570646834e-16
47,1.0,2.919337635939918,2.5500435096859064e-16
47,1.0,2.919337635939918,2.480654570646834e-16
48,1.0,-0.83093877010341,3.157196726277789e-16
48,0.0,-2.4636054481524607,-2.185751579730777e-16
49,1.0,0.9392620658263623,5.759281940243e-16
49,0.0,4.959940105055295,3.729655473350135e-17
51,1.0,0.5013562898458179,2.185751579730777e-16
51,0.0,-2.430627572471841,-3.972516759986888e-16
51,1.0,0.5013562898458179,2.185751579730777e-16
52,1.0,2.815369036504693,1.491862189340054e-16
52,1.0,2.815369036504693,1.491862189340054e-16
52,0.0,-2.0452593868998914,-1.3704315460216776e-16
53,0.0,-4.679350468707561,-7.73686670285656e-16
53,1.0,1.1583702953228703,3.191891195797325e-16
53,1.0,1.1583702953228694,2.740863092043355e-16
54,1.0,0.3103138154520919,2.914335439641036e-16
54,0.0,-0.25102754051925585,-2.0469737016526324e-16
54,1.0,0.3103138154520919,2.914335439641036e-16
55,0.0,-2.293024805022901,6.418476861114186e-17
56,0.0,-0.6536827857406554,-2.1163626406917047e-16
57,1.0,0.7506462945407937,1.97758476261356e-16
57,1.0,0.7506462945407937,1.97758476261356e-16
57,1.0,0.7506462945407937,1.97758476261356e-16
57,1.0,0.7506462945407937,1.97758476261356e-16
58,0.0,1.9167867055045147,-1.214306433183765e-16
59,1.0,1.5696606092391499,1.6653345369377348e-16
60,0.0,-0.30117856718289243,1.0061396160665481e-16
60,1.0,1.1282279162019893,-4.336808689942018e-17
61,1.0,-0.416084114004904,7.754213937616328e-16
62,0.0,0.27766025760776397,-2.0339632755828063e-16
63,0.0,-3.6579789411552377,-3.139849491518021e-16
64,0.0,8.530482104005054,-2.706168622523819e-16
66,0.0,-1.3003343504424676,-6.938893903907228e-18
68,0.0,0.9952947084228988,-6.175615574477433e-16
69,0.0,-2.806212004847997,-2.3245294578089215e-16
71,0.0,-2.5685790132490633,-1.3704315460216776e-16
74,0.0,-1.3268033993747892,-1.5612511283791264e-17
75,0.0,-1.442742706336765,-1.4311468676808659e-16
76,0.0,-4.643502763434583,-3.8510861166685117e-16
77,0.0,-4.910406950892955,-8.777700788442644e-16
79,0.0,-0.3484953100349927,-6.626643678231403e-16
80,0.0,0.5352824418166727,-5.585809592645319e-16
81,0.0,-1.00584255014553,-6.938893903907228e-17
82,0.0,-1.9497451137264314,-1.5300261058115439e-15
83,0.0,-0.07882261059996085,-7.112366251504909e-17
84,0.0,0.2525158037261867,-7.632783294297951e-16
85,0.0,1.2391920884794358,1.474514954580286e-16
86,0.0,-2.104714338160553,-2.636779683484747e-16
87,0.0,-5.36007985078661,-8.98586760555986e-16
88,0.0,-1.1140144583731824,-1.465841337200402e-16
90,0.0,-1.40644489607648,1.700029006457271e-16
91,0.0,-4.6119159773951255,-8.118505867571457e-16
96,0.0,1.9325894980278475,-2.688821387764051e-16
98,0.0,2.485603698832743,2.740863092043355e-16
99,0.0,-3.5757934611834026,-3.443426099813962e-16
100,0.0,-0.868627073748111,4.3368086899420177e-16
101,0.0,-1.789871155902223,1.222980050563649e-16
102,0.0,-3.958703808847868,-3.2786273695961654e-16
103,0.0,-1.2664986715614166,-2.727852665973529e-16
105,0.0,-1.7999832773603328,-3.608224830031759e-16
107,0.0,-2.3046587229519004,4.5102810375396984e-17
108,0.0,-1.1752793658347322,5.967448757360216e-16
110,0.0,0.45569503559109115,-3.226585665316861e-16
114,0.0,-0.3533614901043498,7.355227538141662e-16
117,0.0,-0.537070283188053,5.100087019371813e-16
118,0.0,-3.183170974016746,1.9081958235744878e-16
119,0.0,-3.239084799179828,-5.898059818321144e-17
120,0.0,-2.8487950432876605,-6.938893903907228e-17
