,label,PCA_feature_88,PCA_feature_11
85,0.0,0.2604769940148379,-4.663725901664343
86,0.0,0.3687200249924312,1.4930623659917748
87,0.0,-0.07156912473341914,4.663363403601307
88,0.0,-0.23438948778744448,-1.0793665339245215
90,0.0,-0.3823464379583815,0.051528228843110035
91,0.0,-0.03018280533355,0.045445959369369404
96,0.0,0.09592452603371437,-2.9111980272550824
98,0.0,-0.3227895425924219,1.0996689910281083
99,0.0,-1.0186918760641681,-6.8978498051818224
100,0.0,-0.3178813948413278,1.6388994859376123
101,0.0,0.3951909749046775,-1.5375649110991716
102,0.0,0.14648840141929845,6.567560032345946
103,0.0,1.1948641769946016,0.4976405264378626
105,0.0,-0.3309744880904511,-0.6075345563143988
107,0.0,0.5508823577868938,-1.146979482070168
108,0.0,0.10601750902112761,0.9140995331644851
110,0.0,-0.06693688739439285,-0.20919888094349093
114,0.0,0.001385018688886741,-1.0879651763377838
117,0.0,-0.06502667939187964,-1.3785164838892585
118,0.0,0.2630511620830803,-2.0571475919814537
119,0.0,0.5251472030042317,0.8012880775983404
120,0.0,0.849165921366217,0.040759345243826406
